geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
BL,202239,0,TRUE,314,NA,NA,292817,0,107.23,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BS,202239,2,TRUE,315,1,100,196036,1.02,160.68,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,1,0.51,100,0,FALSE,FALSE,3,4,1.5,1,NA,NA,0.77,0.51,NA,NA,1.53,2.04,2,0,7,0
FL,202239,0,TRUE,86,NA,NA,39055,0,220.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202239,0,TRUE,551,NA,NA,329809,0,167.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,-2,-0.61,-100,NA,FALSE,FALSE,2,5,1,1.25,NA,NA,0.3,0.38,NA,NA,0.61,1.52,0,0,7,0
GE,202239,0,TRUE,925,NA,NA,509448,0,181.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,-2,-0.39,-100,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.2,0.1,NA,NA,0.39,0.39,0,0,7,0
GL,202239,0,TRUE,96,NA,NA,41190,0,233.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GR,202239,0,TRUE,252,NA,NA,201376,0,125.14,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
JU,202239,0,TRUE,103,NA,NA,73798,0,139.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202239,0,TRUE,467,NA,NA,420326,0,111.1,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NE,202239,0,TRUE,421,NA,NA,176166,0,238.98,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NW,202239,0,TRUE,40,NA,NA,43894,0,91.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,-1,-2.28,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.14,0.57,NA,NA,2.28,2.28,0,0,7,0
OW,202239,0,TRUE,60,NA,NA,38435,0,156.11,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202239,0,TRUE,876,NA,NA,519245,0,168.71,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.1,NA,NA,0,0.39,0,0,7,0
SH,202239,0,TRUE,129,NA,NA,83995,0,153.58,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,-1,-1.19,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.6,0.3,NA,NA,1.19,1.19,0,0,7,0
SO,202239,0,TRUE,378,NA,NA,280245,0,134.88,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SZ,202239,0,TRUE,303,NA,NA,163689,0,185.11,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
TG,202239,0,TRUE,671,NA,NA,285964,0,234.64,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,-2,-0.7,-100,NA,FALSE,FALSE,2,4,1,1,NA,NA,0.35,0.35,NA,NA,0.7,1.4,0,0,7,0
TI,202239,0,TRUE,964,NA,NA,352181,0,273.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
UR,202239,0,TRUE,70,NA,NA,37047,0,188.95,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VD,202239,0,TRUE,1203,NA,NA,822968,0,146.18,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.03,NA,NA,0,0.12,0,0,7,0
VS,202239,2,TRUE,839,1,100,353209,0.57,237.54,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,2,0.57,NA,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.28,0.14,NA,NA,0.57,0.57,2,0,7,0
ZG,202239,0,TRUE,145,NA,NA,129787,0,111.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
ZH,202239,3,TRUE,1845,1,100,1564662,0.19,117.92,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-39,2,0.13,200,0,FALSE,FALSE,4,6,2,1.5,NA,NA,0.13,0.1,NA,NA,0.26,0.38,3,0,7,0
AG,202240,6,TRUE,970,1,100,703086,0.85,137.96,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,2,0.28,50,0,FALSE,FALSE,10,10,5,2.5,NA,NA,0.71,0.36,NA,NA,1.42,1.42,6,0,7,1
AI,202240,0,TRUE,26,NA,NA,16360,0,158.92,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202240,0,TRUE,83,NA,NA,55585,0,149.32,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202240,0,TRUE,1575,NA,NA,1047473,0,150.36,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,-4,-0.38,-100,NA,FALSE,FALSE,4,7,2,1.75,NA,NA,0.19,0.17,NA,NA,0.38,0.67,0,0,7,0
BL,202240,0,TRUE,314,NA,NA,292817,0,107.23,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BS,202240,0,TRUE,315,NA,NA,196036,0,160.68,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,-2,-1.02,-100,NA,FALSE,FALSE,2,3,1,0.75,NA,NA,0.51,0.38,NA,NA,1.02,1.53,0,0,7,0
FL,202240,0,TRUE,86,NA,NA,39055,0,220.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202240,2,TRUE,553,1,100,329809,0.61,167.67,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,2,0.61,NA,NA,FALSE,FALSE,2,5,1,1.25,NA,NA,0.3,0.38,NA,NA,0.61,1.52,2,0,7,0
GE,202240,2,TRUE,927,1,100,509448,0.39,181.96,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,2,0.39,NA,NA,FALSE,FALSE,2,4,1,1,NA,NA,0.2,0.2,NA,NA,0.39,0.79,2,0,7,0
GL,202240,0,TRUE,96,NA,NA,41190,0,233.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GR,202240,0,TRUE,252,NA,NA,201376,0,125.14,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
JU,202240,0,TRUE,103,NA,NA,73798,0,139.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202240,0,TRUE,467,NA,NA,420326,0,111.1,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NE,202240,0,TRUE,421,NA,NA,176166,0,238.98,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
NW,202240,0,TRUE,40,NA,NA,43894,0,91.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.57,NA,NA,0,2.28,0,0,7,0
OW,202240,0,TRUE,60,NA,NA,38435,0,156.11,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202240,0,TRUE,876,NA,NA,519245,0,168.71,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,0.1,NA,NA,0,0.39,0,0,7,0
SH,202240,0,TRUE,129,NA,NA,83995,0,153.58,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.3,NA,NA,0,1.19,0,0,7,0
SO,202240,1,TRUE,379,1,100,280245,0.36,135.24,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,1,0.36,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.18,0.09,NA,NA,0.36,0.36,1,0,7,0
SZ,202240,0,TRUE,303,NA,NA,163689,0,185.11,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
TG,202240,1,TRUE,672,1,100,285964,0.35,234.99,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,1,0.35,NA,NA,FALSE,FALSE,1,4,0.5,1,NA,NA,0.17,0.35,NA,NA,0.35,1.4,1,0,7,0
TI,202240,0,TRUE,964,NA,NA,352181,0,273.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
UR,202240,0,TRUE,70,NA,NA,37047,0,188.95,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VD,202240,3,TRUE,1206,1,100,822968,0.36,146.54,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,3,0.36,NA,NA,FALSE,FALSE,3,4,1.5,1,NA,NA,0.18,0.12,NA,NA,0.36,0.49,3,0,7,0
VS,202240,1,TRUE,840,1,100,353209,0.28,237.82,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,-1,-0.29,-50,0,FALSE,FALSE,3,3,1.5,0.75,NA,NA,0.42,0.21,NA,NA,0.85,0.85,1,0,7,0
ZG,202240,1,TRUE,146,1,100,129787,0.77,112.49,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,1,0.77,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.39,0.19,NA,NA,0.77,0.77,1,0,7,0
ZH,202240,1,TRUE,1846,1,100,1564662,0.06,117.98,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-40,-2,-0.13,-66.7,0,FALSE,FALSE,4,6,2,1.5,NA,NA,0.13,0.1,NA,NA,0.26,0.38,1,0,7,0
AG,202241,0,TRUE,970,NA,NA,703086,0,137.96,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,-6,-0.85,-100,NA,FALSE,FALSE,6,10,3,2.5,NA,NA,0.43,0.36,NA,NA,0.85,1.42,0,0,7,1
AI,202241,0,TRUE,26,NA,NA,16360,0,158.92,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202241,0,TRUE,83,NA,NA,55585,0,149.32,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202241,2,TRUE,1577,1,100,1047473,0.19,150.55,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,2,0.19,NA,NA,FALSE,FALSE,2,7,1,1.75,NA,NA,0.1,0.17,NA,NA,0.19,0.67,2,0,7,0
BL,202241,0,TRUE,314,NA,NA,292817,0,107.23,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BS,202241,0,TRUE,315,NA,NA,196036,0,160.68,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.38,NA,NA,0,1.53,0,0,7,0
FL,202241,0,TRUE,86,NA,NA,39055,0,220.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202241,1,TRUE,554,1,100,329809,0.3,167.98,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,-1,-0.31,-50,0,FALSE,FALSE,3,5,1.5,1.25,NA,NA,0.45,0.38,NA,NA,0.91,1.52,1,0,7,0
GE,202241,4,TRUE,931,1,100,509448,0.79,182.75,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,2,0.4,100,0,FALSE,FALSE,6,8,3,2,NA,NA,0.59,0.39,NA,NA,1.18,1.57,4,0,7,0
GL,202241,0,TRUE,96,NA,NA,41190,0,233.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GR,202241,1,TRUE,253,1,100,201376,0.5,125.64,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,1,0.5,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.25,0.12,NA,NA,0.5,0.5,1,0,7,0
JU,202241,0,TRUE,103,NA,NA,73798,0,139.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202241,1,TRUE,468,1,100,420326,0.24,111.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,1,0.24,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.12,0.06,NA,NA,0.24,0.24,1,0,7,0
NE,202241,2,TRUE,423,1,100,176166,1.14,240.11,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,2,1.14,NA,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.57,0.28,NA,NA,1.14,1.14,2,0,7,0
NW,202241,0,TRUE,40,NA,NA,43894,0,91.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.57,NA,NA,0,2.28,0,0,7,0
OW,202241,0,TRUE,60,NA,NA,38435,0,156.11,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SG,202241,1,TRUE,877,1,100,519245,0.19,168.9,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,1,0.19,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.1,0.05,NA,NA,0.19,0.19,1,0,7,0
SH,202241,0,TRUE,129,NA,NA,83995,0,153.58,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.3,NA,NA,0,1.19,0,0,7,0
SO,202241,0,TRUE,379,NA,NA,280245,0,135.24,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,-1,-0.36,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.18,0.09,NA,NA,0.36,0.36,0,0,7,0
SZ,202241,1,TRUE,304,1,100,163689,0.61,185.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,1,0.61,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.31,0.15,NA,NA,0.61,0.61,1,0,7,0
TG,202241,1,TRUE,673,1,100,285964,0.35,235.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,0,0,FALSE,FALSE,2,4,1,1,NA,NA,0.35,0.35,NA,NA,0.7,1.4,1,0,7,0
TI,202241,0,TRUE,964,NA,NA,352181,0,273.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
UR,202241,0,TRUE,70,NA,NA,37047,0,188.95,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VD,202241,1,TRUE,1207,1,100,822968,0.12,146.66,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,-2,-0.24,-66.7,0,FALSE,FALSE,4,4,2,1,NA,NA,0.24,0.12,NA,NA,0.49,0.49,1,0,7,0
VS,202241,3,TRUE,843,1,100,353209,0.85,238.67,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,2,0.57,200,0,FALSE,FALSE,4,6,2,1.5,NA,NA,0.57,0.42,NA,NA,1.13,1.7,3,0,7,0
ZG,202241,0,TRUE,146,NA,NA,129787,0,112.49,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,-1,-0.77,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.39,0.19,NA,NA,0.77,0.77,0,0,7,0
ZH,202241,5,TRUE,1851,1,100,1564662,0.32,118.3,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-41,4,0.26,400,0,FALSE,FALSE,6,10,3,2.5,NA,NA,0.19,0.16,NA,NA,0.38,0.64,5,0,7,0
AG,202242,3,TRUE,973,1,100,703086,0.43,138.39,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,3,0.43,NA,NA,FALSE,FALSE,3,13,1.5,3.25,NA,NA,0.21,0.46,NA,NA,0.43,1.85,3,0,7,1
AI,202242,0,TRUE,26,NA,NA,16360,0,158.92,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202242,0,TRUE,83,NA,NA,55585,0,149.32,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202242,3,TRUE,1580,1,100,1047473,0.29,150.84,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,1,0.1,50,0,FALSE,FALSE,5,9,2.5,2.25,NA,NA,0.24,0.21,NA,NA,0.48,0.86,3,0,7,0
BL,202242,1,TRUE,315,1,100,292817,0.34,107.58,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,1,0.34,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.17,0.09,NA,NA,0.34,0.34,1,0,7,0
BS,202242,2,TRUE,317,1,100,196036,1.02,161.7,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,2,1.02,NA,NA,FALSE,FALSE,2,4,1,1,NA,NA,0.51,0.51,NA,NA,1.02,2.04,2,0,7,0
FL,202242,0,TRUE,86,NA,NA,39055,0,220.2,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
FR,202242,3,TRUE,557,1,100,329809,0.91,168.89,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,2,0.61,200,0,FALSE,FALSE,4,6,2,1.5,NA,NA,0.61,0.45,NA,NA,1.21,1.82,3,0,7,0
GE,202242,0,TRUE,931,NA,NA,509448,0,182.75,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,-4,-0.79,-100,NA,FALSE,FALSE,4,6,2,1.5,NA,NA,0.39,0.29,NA,NA,0.79,1.18,0,0,7,0
GL,202242,0,TRUE,96,NA,NA,41190,0,233.07,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
GR,202242,1,TRUE,254,1,100,201376,0.5,126.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,0.5,0.25,NA,NA,0.99,0.99,1,0,7,0
JU,202242,0,TRUE,103,NA,NA,73798,0,139.57,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
LU,202242,0,TRUE,468,NA,NA,420326,0,111.34,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,-1,-0.24,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.12,0.06,NA,NA,0.24,0.24,0,0,7,0
NE,202242,2,TRUE,425,1,100,176166,1.14,241.25,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,0,0,FALSE,FALSE,4,4,2,1,NA,NA,1.14,0.57,NA,NA,2.27,2.27,2,0,7,0
NW,202242,0,TRUE,40,NA,NA,43894,0,91.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
OW,202242,1,TRUE,61,1,100,38435,2.6,158.71,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,1,2.6,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,1.3,0.65,NA,NA,2.6,2.6,1,0,7,0
SG,202242,1,TRUE,878,1,100,519245,0.19,169.09,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,0,0,FALSE,FALSE,2,2,1,0.5,NA,NA,0.19,0.1,NA,NA,0.39,0.39,1,0,7,0
SH,202242,0,TRUE,129,NA,NA,83995,0,153.58,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
SO,202242,1,TRUE,380,1,100,280245,0.36,135.6,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,1,0.36,NA,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.18,0.18,NA,NA,0.36,0.71,1,0,7,0
SZ,202242,0,TRUE,304,NA,NA,163689,0,185.72,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,-1,-0.61,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.31,0.15,NA,NA,0.61,0.61,0,0,7,0
TG,202242,4,TRUE,677,1,100,285964,1.4,236.74,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,3,1.05,300,0,FALSE,FALSE,5,6,2.5,1.5,NA,NA,0.87,0.52,NA,NA,1.75,2.1,4,0,7,0
TI,202242,2,TRUE,966,1,100,352181,0.57,274.29,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,2,0.57,NA,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.28,0.14,NA,NA,0.57,0.57,2,0,7,0
UR,202242,0,TRUE,70,NA,NA,37047,0,188.95,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
VD,202242,2,TRUE,1209,1,100,822968,0.24,146.91,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,1,0.12,100,0,FALSE,FALSE,3,6,1.5,1.5,NA,NA,0.18,0.18,NA,NA,0.36,0.73,2,0,7,0
VS,202242,4,TRUE,847,1,100,353209,1.13,239.8,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,1,0.28,33.3,0,FALSE,FALSE,7,10,3.5,2.5,NA,NA,0.99,0.71,NA,NA,1.98,2.83,4,0,7,0
ZG,202242,0,TRUE,146,NA,NA,129787,0,112.49,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.19,NA,NA,0,0.77,0,0,7,0
ZH,202242,1,TRUE,1852,1,100,1564662,0.06,118.36,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-42,-4,-0.26,-80,0,FALSE,FALSE,6,10,3,2.5,NA,NA,0.19,0.16,NA,NA,0.38,0.64,1,0,7,0
AG,202243,5,TRUE,978,1,100,703086,0.71,139.1,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-43,2,0.28,66.7,0,FALSE,FALSE,8,14,4,3.5,NA,NA,0.57,0.5,NA,NA,1.14,1.99,5,0,7,1
AI,202243,0,TRUE,26,NA,NA,16360,0,158.92,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-43,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
AR,202243,0,TRUE,83,NA,NA,55585,0,149.32,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-43,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
BE,202243,3,TRUE,1583,1,100,1047473,0.29,151.13,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-43,0,0,0,0,FALSE,FALSE,6,8,3,2,NA,NA,0.29,0.19,NA,NA,0.57,0.76,3,0,7,0
BL,202243,0,TRUE,315,NA,NA,292817,0,107.58,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-43,-1,-0.34,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.17,0.09,NA,NA,0.34,0.34,0,0,7,0
BS,202243,0,TRUE,317,NA,NA,196036,0,161.7,COVID19Death,,2023-08-22_06-00-20,isoweek,2022-43,-2,-1.02,-100,NA,FALSE,FALSE,2,2,1,0.5,NA,NA,0.51,0.26,NA,NA,1.02,1.02,0,0,7,0
